"Categorical","Categorical","IGNORE","Output regression","IGNORE","Categorical","Categorical","Categorical","Categorical","IGNORE"
551,2,2013-01-01,0,0,0,0,a,1,0
552,2,2013-01-01,0,0,0,0,a,1,0
553,2,2013-01-01,0,0,0,0,a,1,0
554,2,2013-01-01,0,0,0,0,a,1,0
555,2,2013-01-01,0,0,0,0,a,1,0
556,2,2013-01-01,0,0,0,0,a,1,0
557,2,2013-01-01,0,0,0,0,a,1,0
558,2,2013-01-01,0,0,0,0,a,1,0
559,2,2013-01-01,0,0,0,0,a,1,0
560,2,2013-01-01,0,0,0,0,a,1,0
561,2,2013-01-01,0,0,0,0,a,1,0
562,2,2013-01-01,8498,1675,1,0,a,1,9.04770378849863
563,2,2013-01-01,0,0,0,0,a,1,0
564,2,2013-01-01,0,0,0,0,a,1,0
565,2,2013-01-01,0,0,0,0,a,1,0
566,2,2013-01-01,0,0,0,0,a,1,0
567,2,2013-01-01,0,0,0,0,a,1,0
568,2,2013-01-01,0,0,0,0,a,1,0
569,2,2013-01-01,0,0,0,0,a,1,0
570,2,2013-01-01,0,0,0,0,a,1,0
571,2,2013-01-01,0,0,0,0,a,1,0
572,2,2013-01-01,0,0,0,0,a,1,0
573,2,2013-01-01,0,0,0,0,a,1,0
574,2,2013-01-01,0,0,0,0,a,1,0
575,2,2013-01-01,0,0,0,0,a,1,0
576,2,2013-01-01,0,0,0,0,a,1,0
577,2,2013-01-01,0,0,0,0,a,1,0
578,2,2013-01-01,0,0,0,0,a,1,0
579,2,2013-01-01,0,0,0,0,a,1,0
580,2,2013-01-01,0,0,0,0,a,1,0
581,2,2013-01-01,0,0,0,0,a,1,0
582,2,2013-01-01,0,0,0,0,a,1,0
583,2,2013-01-01,0,0,0,0,a,1,0
584,2,2013-01-01,0,0,0,0,a,1,0
585,2,2013-01-01,0,0,0,0,a,1,0
586,2,2013-01-01,0,0,0,0,a,1,0
587,2,2013-01-01,0,0,0,0,a,1,0
588,2,2013-01-01,0,0,0,0,a,1,0
589,2,2013-01-01,0,0,0,0,a,1,0
590,2,2013-01-01,0,0,0,0,a,1,0
591,2,2013-01-01,0,0,0,0,a,1,0
592,2,2013-01-01,0,0,0,0,a,1,0
593,2,2013-01-01,0,0,0,0,a,1,0
594,2,2013-01-01,0,0,0,0,a,1,0
595,2,2013-01-01,0,0,0,0,a,1,0
596,2,2013-01-01,0,0,0,0,a,1,0
597,2,2013-01-01,0,0,0,0,a,1,0
598,2,2013-01-01,0,0,0,0,a,1,0
599,2,2013-01-01,0,0,0,0,a,1,0
600,2,2013-01-01,0,0,0,0,a,1,0
601,2,2013-01-01,0,0,0,0,a,1,0
602,2,2013-01-01,0,0,0,0,a,1,0
603,2,2013-01-01,0,0,0,0,a,1,0
604,2,2013-01-01,0,0,0,0,a,1,0
605,2,2013-01-01,0,0,0,0,a,1,0
606,2,2013-01-01,0,0,0,0,a,1,0
607,2,2013-01-01,0,0,0,0,a,1,0
608,2,2013-01-01,0,0,0,0,a,1,0
609,2,2013-01-01,0,0,0,0,a,1,0
610,2,2013-01-01,0,0,0,0,a,1,0
611,2,2013-01-01,0,0,0,0,a,1,0
612,2,2013-01-01,0,0,0,0,a,1,0
613,2,2013-01-01,0,0,0,0,a,1,0
614,2,2013-01-01,0,0,0,0,a,1,0
615,2,2013-01-01,0,0,0,0,a,1,0
616,2,2013-01-01,0,0,0,0,a,1,0
617,2,2013-01-01,0,0,0,0,a,1,0
618,2,2013-01-01,0,0,0,0,a,1,0
619,2,2013-01-01,0,0,0,0,a,1,0
620,2,2013-01-01,0,0,0,0,a,1,0
621,2,2013-01-01,0,0,0,0,a,1,0
622,2,2013-01-01,0,0,0,0,a,1,0
623,2,2013-01-01,0,0,0,0,a,1,0
624,2,2013-01-01,0,0,0,0,a,1,0
625,2,2013-01-01,0,0,0,0,a,1,0
626,2,2013-01-01,0,0,0,0,a,1,0
627,2,2013-01-01,0,0,0,0,a,1,0
628,2,2013-01-01,0,0,0,0,a,1,0
629,2,2013-01-01,0,0,0,0,a,1,0
630,2,2013-01-01,0,0,0,0,a,1,0
631,2,2013-01-01,0,0,0,0,a,1,0
632,2,2013-01-01,0,0,0,0,a,1,0
633,2,2013-01-01,0,0,0,0,a,1,0
634,2,2013-01-01,0,0,0,0,a,1,0
635,2,2013-01-01,0,0,0,0,a,1,0
636,2,2013-01-01,0,0,0,0,a,1,0
637,2,2013-01-01,0,0,0,0,a,1,0
638,2,2013-01-01,0,0,0,0,a,1,0
639,2,2013-01-01,0,0,0,0,a,1,0
640,2,2013-01-01,0,0,0,0,a,1,0
641,2,2013-01-01,0,0,0,0,a,1,0
642,2,2013-01-01,0,0,0,0,a,1,0
643,2,2013-01-01,0,0,0,0,a,1,0
644,2,2013-01-01,0,0,0,0,a,1,0
645,2,2013-01-01,0,0,0,0,a,1,0
646,2,2013-01-01,0,0,0,0,a,1,0
647,2,2013-01-01,0,0,0,0,a,1,0
648,2,2013-01-01,0,0,0,0,a,1,0
649,2,2013-01-01,0,0,0,0,a,1,0
650,2,2013-01-01,0,0,0,0,a,1,0
651,2,2013-01-01,0,0,0,0,a,1,0
652,2,2013-01-01,0,0,0,0,a,1,0
653,2,2013-01-01,0,0,0,0,a,1,0
654,2,2013-01-01,0,0,0,0,a,1,0
655,2,2013-01-01,0,0,0,0,a,1,0
656,2,2013-01-01,0,0,0,0,a,1,0
657,2,2013-01-01,0,0,0,0,a,1,0
658,2,2013-01-01,0,0,0,0,a,1,0
659,2,2013-01-01,0,0,0,0,a,1,0
660,2,2013-01-01,0,0,0,0,a,1,0
661,2,2013-01-01,0,0,0,0,a,1,0
662,2,2013-01-01,0,0,0,0,a,1,0
663,2,2013-01-01,0,0,0,0,a,1,0
664,2,2013-01-01,0,0,0,0,a,1,0
665,2,2013-01-01,0,0,0,0,a,1,0
666,2,2013-01-01,0,0,0,0,a,1,0
667,2,2013-01-01,0,0,0,0,a,1,0
668,2,2013-01-01,0,0,0,0,a,1,0
669,2,2013-01-01,0,0,0,0,a,1,0
670,2,2013-01-01,0,0,0,0,a,1,0
671,2,2013-01-01,0,0,0,0,a,1,0
672,2,2013-01-01,0,0,0,0,a,1,0
673,2,2013-01-01,0,0,0,0,a,1,0
674,2,2013-01-01,0,0,0,0,a,1,0
675,2,2013-01-01,0,0,0,0,a,1,0
676,2,2013-01-01,3821,777,1,0,a,1,8.24852912480022
677,2,2013-01-01,0,0,0,0,a,1,0
678,2,2013-01-01,0,0,0,0,a,1,0
679,2,2013-01-01,0,0,0,0,a,1,0
680,2,2013-01-01,0,0,0,0,a,1,0
681,2,2013-01-01,0,0,0,0,a,1,0
682,2,2013-01-01,3375,566,1,0,a,1,8.12444685571585
683,2,2013-01-01,0,0,0,0,a,1,0
684,2,2013-01-01,0,0,0,0,a,1,0
685,2,2013-01-01,0,0,0,0,a,1,0
686,2,2013-01-01,0,0,0,0,a,1,0
687,2,2013-01-01,0,0,0,0,a,1,0
688,2,2013-01-01,0,0,0,0,a,1,0
689,2,2013-01-01,0,0,0,0,a,1,0
690,2,2013-01-01,0,0,0,0,a,1,0
691,2,2013-01-01,0,0,0,0,a,1,0
692,2,2013-01-01,0,0,0,0,a,1,0
693,2,2013-01-01,0,0,0,0,a,1,0
694,2,2013-01-01,0,0,0,0,a,1,0
695,2,2013-01-01,0,0,0,0,a,1,0
696,2,2013-01-01,0,0,0,0,a,1,0
697,2,2013-01-01,0,0,0,0,a,1,0
698,2,2013-01-01,0,0,0,0,a,1,0
699,2,2013-01-01,0,0,0,0,a,1,0
700,2,2013-01-01,0,0,0,0,a,1,0
701,2,2013-01-01,0,0,0,0,a,1,0
702,2,2013-01-01,0,0,0,0,a,1,0
703,2,2013-01-01,0,0,0,0,a,1,0
704,2,2013-01-01,0,0,0,0,a,1,0
705,2,2013-01-01,0,0,0,0,a,1,0
706,2,2013-01-01,0,0,0,0,a,1,0
707,2,2013-01-01,0,0,0,0,a,1,0
708,2,2013-01-01,0,0,0,0,a,1,0
709,2,2013-01-01,0,0,0,0,a,1,0
710,2,2013-01-01,0,0,0,0,a,1,0
711,2,2013-01-01,0,0,0,0,a,1,0
712,2,2013-01-01,0,0,0,0,a,1,0
713,2,2013-01-01,0,0,0,0,a,1,0
714,2,2013-01-01,0,0,0,0,a,1,0
715,2,2013-01-01,0,0,0,0,a,1,0
716,2,2013-01-01,0,0,0,0,a,1,0
717,2,2013-01-01,0,0,0,0,a,1,0
718,2,2013-01-01,0,0,0,0,a,1,0
719,2,2013-01-01,0,0,0,0,a,1,0
720,2,2013-01-01,0,0,0,0,a,1,0
721,2,2013-01-01,0,0,0,0,a,1,0
722,2,2013-01-01,0,0,0,0,a,1,0
723,2,2013-01-01,0,0,0,0,a,1,0
724,2,2013-01-01,0,0,0,0,a,1,0
725,2,2013-01-01,0,0,0,0,a,1,0
726,2,2013-01-01,0,0,0,0,a,1,0
727,2,2013-01-01,0,0,0,0,a,1,0
728,2,2013-01-01,0,0,0,0,a,1,0
729,2,2013-01-01,0,0,0,0,a,1,0
730,2,2013-01-01,0,0,0,0,a,1,0
731,2,2013-01-01,0,0,0,0,a,1,0
732,2,2013-01-01,0,0,0,0,a,1,0
733,2,2013-01-01,10765,2377,1,0,a,1,9.2841482991209
734,2,2013-01-01,0,0,0,0,a,1,0
735,2,2013-01-01,0,0,0,0,a,1,0
736,2,2013-01-01,0,0,0,0,a,1,0
737,2,2013-01-01,0,0,0,0,a,1,0
738,2,2013-01-01,0,0,0,0,a,1,0
739,2,2013-01-01,0,0,0,0,a,1,0
740,2,2013-01-01,0,0,0,0,a,1,0
741,2,2013-01-01,0,0,0,0,a,1,0
742,2,2013-01-01,0,0,0,0,a,1,0
743,2,2013-01-01,0,0,0,0,a,1,0
744,2,2013-01-01,0,0,0,0,a,1,0
745,2,2013-01-01,0,0,0,0,a,1,0
746,2,2013-01-01,0,0,0,0,a,1,0
747,2,2013-01-01,0,0,0,0,a,1,0
748,2,2013-01-01,0,0,0,0,a,1,0
749,2,2013-01-01,0,0,0,0,a,1,0
750,2,2013-01-01,0,0,0,0,a,1,0
751,2,2013-01-01,0,0,0,0,a,1,0
752,2,2013-01-01,0,0,0,0,a,1,0
753,2,2013-01-01,0,0,0,0,a,1,0
754,2,2013-01-01,0,0,0,0,a,1,0
755,2,2013-01-01,0,0,0,0,a,1,0
756,2,2013-01-01,0,0,0,0,a,1,0
757,2,2013-01-01,0,0,0,0,a,1,0
758,2,2013-01-01,0,0,0,0,a,1,0
759,2,2013-01-01,0,0,0,0,a,1,0
760,2,2013-01-01,0,0,0,0,a,1,0
761,2,2013-01-01,0,0,0,0,a,1,0
762,2,2013-01-01,0,0,0,0,a,1,0
763,2,2013-01-01,0,0,0,0,a,1,0
764,2,2013-01-01,0,0,0,0,a,1,0
765,2,2013-01-01,0,0,0,0,a,1,0
766,2,2013-01-01,0,0,0,0,a,1,0
767,2,2013-01-01,0,0,0,0,a,1,0
768,2,2013-01-01,0,0,0,0,a,1,0
769,2,2013-01-01,5035,1248,1,0,a,1,8.52436739516424
770,2,2013-01-01,0,0,0,0,a,1,0
771,2,2013-01-01,0,0,0,0,a,1,0
772,2,2013-01-01,0,0,0,0,a,1,0
773,2,2013-01-01,0,0,0,0,a,1,0
774,2,2013-01-01,0,0,0,0,a,1,0
775,2,2013-01-01,0,0,0,0,a,1,0
776,2,2013-01-01,0,0,0,0,a,1,0
777,2,2013-01-01,0,0,0,0,a,1,0
778,2,2013-01-01,0,0,0,0,a,1,0
779,2,2013-01-01,0,0,0,0,a,1,0
780,2,2013-01-01,0,0,0,0,a,1,0
781,2,2013-01-01,0,0,0,0,a,1,0
782,2,2013-01-01,0,0,0,0,a,1,0
783,2,2013-01-01,0,0,0,0,a,1,0
784,2,2013-01-01,0,0,0,0,a,1,0
785,2,2013-01-01,0,0,0,0,a,1,0
786,2,2013-01-01,0,0,0,0,a,1,0
787,2,2013-01-01,0,0,0,0,a,1,0
788,2,2013-01-01,0,0,0,0,a,1,0
789,2,2013-01-01,0,0,0,0,a,1,0
790,2,2013-01-01,0,0,0,0,a,1,0
791,2,2013-01-01,0,0,0,0,a,1,0
792,2,2013-01-01,0,0,0,0,a,1,0
793,2,2013-01-01,0,0,0,0,a,1,0
794,2,2013-01-01,0,0,0,0,a,1,0
795,2,2013-01-01,0,0,0,0,a,1,0
796,2,2013-01-01,0,0,0,0,a,1,0
797,2,2013-01-01,0,0,0,0,a,1,0
798,2,2013-01-01,0,0,0,0,a,1,0
799,2,2013-01-01,0,0,0,0,a,1,0
800,2,2013-01-01,0,0,0,0,a,1,0
801,2,2013-01-01,0,0,0,0,a,1,0
802,2,2013-01-01,0,0,0,0,a,1,0
803,2,2013-01-01,0,0,0,0,a,1,0
804,2,2013-01-01,0,0,0,0,a,1,0
805,2,2013-01-01,0,0,0,0,a,1,0
806,2,2013-01-01,0,0,0,0,a,1,0
807,2,2013-01-01,0,0,0,0,a,1,0
808,2,2013-01-01,0,0,0,0,a,1,0
809,2,2013-01-01,0,0,0,0,a,1,0
810,2,2013-01-01,0,0,0,0,a,1,0
811,2,2013-01-01,0,0,0,0,a,1,0
812,2,2013-01-01,0,0,0,0,a,1,0
813,2,2013-01-01,0,0,0,0,a,1,0
814,2,2013-01-01,0,0,0,0,a,1,0
815,2,2013-01-01,0,0,0,0,a,1,0
816,2,2013-01-01,0,0,0,0,a,1,0
817,2,2013-01-01,0,0,0,0,a,1,0
818,2,2013-01-01,0,0,0,0,a,1,0
819,2,2013-01-01,0,0,0,0,a,1,0
820,2,2013-01-01,0,0,0,0,a,1,0
821,2,2013-01-01,0,0,0,0,a,1,0
822,2,2013-01-01,0,0,0,0,a,1,0
823,2,2013-01-01,0,0,0,0,a,1,0
824,2,2013-01-01,0,0,0,0,a,1,0
825,2,2013-01-01,0,0,0,0,a,1,0
826,2,2013-01-01,0,0,0,0,a,1,0
827,2,2013-01-01,0,0,0,0,a,1,0
828,2,2013-01-01,0,0,0,0,a,1,0
829,2,2013-01-01,0,0,0,0,a,1,0
830,2,2013-01-01,0,0,0,0,a,1,0
831,2,2013-01-01,0,0,0,0,a,1,0
832,2,2013-01-01,0,0,0,0,a,1,0
833,2,2013-01-01,0,0,0,0,a,1,0
834,2,2013-01-01,0,0,0,0,a,1,0
835,2,2013-01-01,0,0,0,0,a,1,0
836,2,2013-01-01,0,0,0,0,a,1,0
837,2,2013-01-01,0,0,0,0,a,1,0
838,2,2013-01-01,0,0,0,0,a,1,0
839,2,2013-01-01,0,0,0,0,a,1,0
840,2,2013-01-01,0,0,0,0,a,1,0
841,2,2013-01-01,0,0,0,0,a,1,0
842,2,2013-01-01,0,0,0,0,a,1,0
843,2,2013-01-01,0,0,0,0,a,1,0
844,2,2013-01-01,0,0,0,0,a,1,0
845,2,2013-01-01,0,0,0,0,a,1,0
846,2,2013-01-01,0,0,0,0,a,1,0
847,2,2013-01-01,0,0,0,0,a,1,0
848,2,2013-01-01,0,0,0,0,a,1,0
849,2,2013-01-01,0,0,0,0,a,1,0
850,2,2013-01-01,0,0,0,0,a,1,0
851,2,2013-01-01,0,0,0,0,a,1,0
852,2,2013-01-01,0,0,0,0,a,1,0
853,2,2013-01-01,0,0,0,0,a,1,0
854,2,2013-01-01,0,0,0,0,a,1,0
855,2,2013-01-01,0,0,0,0,a,1,0
856,2,2013-01-01,0,0,0,0,a,1,0
857,2,2013-01-01,0,0,0,0,a,1,0
858,2,2013-01-01,0,0,0,0,a,1,0
859,2,2013-01-01,0,0,0,0,a,1,0
860,2,2013-01-01,0,0,0,0,a,1,0
861,2,2013-01-01,0,0,0,0,a,1,0
862,2,2013-01-01,0,0,0,0,a,1,0
863,2,2013-01-01,0,0,0,0,a,1,0
864,2,2013-01-01,0,0,0,0,a,1,0
865,2,2013-01-01,0,0,0,0,a,1,0
866,2,2013-01-01,0,0,0,0,a,1,0
867,2,2013-01-01,0,0,0,0,a,1,0
868,2,2013-01-01,0,0,0,0,a,1,0
869,2,2013-01-01,0,0,0,0,a,1,0
870,2,2013-01-01,0,0,0,0,a,1,0
871,2,2013-01-01,0,0,0,0,a,1,0
872,2,2013-01-01,0,0,0,0,a,1,0
873,2,2013-01-01,0,0,0,0,a,1,0
874,2,2013-01-01,0,0,0,0,a,1,0
875,2,2013-01-01,0,0,0,0,a,1,0
876,2,2013-01-01,0,0,0,0,a,1,0
877,2,2013-01-01,0,0,0,0,a,1,0
878,2,2013-01-01,0,0,0,0,a,1,0
879,2,2013-01-01,0,0,0,0,a,1,0
880,2,2013-01-01,0,0,0,0,a,1,0
881,2,2013-01-01,0,0,0,0,a,1,0
882,2,2013-01-01,0,0,0,0,a,1,0
883,2,2013-01-01,0,0,0,0,a,1,0
884,2,2013-01-01,0,0,0,0,a,1,0
885,2,2013-01-01,0,0,0,0,a,1,0
886,2,2013-01-01,0,0,0,0,a,1,0
887,2,2013-01-01,0,0,0,0,a,1,0
888,2,2013-01-01,0,0,0,0,a,1,0
889,2,2013-01-01,0,0,0,0,a,1,0
890,2,2013-01-01,0,0,0,0,a,1,0
891,2,2013-01-01,0,0,0,0,a,1,0
892,2,2013-01-01,0,0,0,0,a,1,0
893,2,2013-01-01,0,0,0,0,a,1,0
894,2,2013-01-01,0,0,0,0,a,1,0
895,2,2013-01-01,0,0,0,0,a,1,0
896,2,2013-01-01,0,0,0,0,a,1,0
897,2,2013-01-01,0,0,0,0,a,1,0
898,2,2013-01-01,0,0,0,0,a,1,0
899,2,2013-01-01,0,0,0,0,a,1,0
900,2,2013-01-01,0,0,0,0,a,1,0
901,2,2013-01-01,0,0,0,0,a,1,0
902,2,2013-01-01,0,0,0,0,a,1,0
903,2,2013-01-01,0,0,0,0,a,1,0
904,2,2013-01-01,0,0,0,0,a,1,0
905,2,2013-01-01,0,0,0,0,a,1,0
906,2,2013-01-01,0,0,0,0,a,1,0
907,2,2013-01-01,0,0,0,0,a,1,0
908,2,2013-01-01,0,0,0,0,a,1,0
909,2,2013-01-01,0,0,0,0,a,1,0
910,2,2013-01-01,0,0,0,0,a,1,0
911,2,2013-01-01,0,0,0,0,a,1,0
912,2,2013-01-01,0,0,0,0,a,1,0
913,2,2013-01-01,0,0,0,0,a,1,0
914,2,2013-01-01,0,0,0,0,a,1,0
915,2,2013-01-01,0,0,0,0,a,1,0
916,2,2013-01-01,0,0,0,0,a,1,0
917,2,2013-01-01,0,0,0,0,a,1,0
918,2,2013-01-01,0,0,0,0,a,1,0
919,2,2013-01-01,0,0,0,0,a,1,0
920,2,2013-01-01,0,0,0,0,a,1,0
921,2,2013-01-01,0,0,0,0,a,1,0
922,2,2013-01-01,0,0,0,0,a,1,0
923,2,2013-01-01,0,0,0,0,a,1,0
924,2,2013-01-01,0,0,0,0,a,1,0
925,2,2013-01-01,0,0,0,0,a,1,0
926,2,2013-01-01,0,0,0,0,a,1,0
927,2,2013-01-01,0,0,0,0,a,1,0
928,2,2013-01-01,0,0,0,0,a,1,0
929,2,2013-01-01,0,0,0,0,a,1,0
930,2,2013-01-01,0,0,0,0,a,1,0
931,2,2013-01-01,0,0,0,0,a,1,0
932,2,2013-01-01,0,0,0,0,a,1,0
933,2,2013-01-01,0,0,0,0,a,1,0
934,2,2013-01-01,0,0,0,0,a,1,0
935,2,2013-01-01,0,0,0,0,a,1,0
936,2,2013-01-01,0,0,0,0,a,1,0
937,2,2013-01-01,0,0,0,0,a,1,0
938,2,2013-01-01,0,0,0,0,a,1,0
939,2,2013-01-01,0,0,0,0,a,1,0
940,2,2013-01-01,0,0,0,0,a,1,0
941,2,2013-01-01,0,0,0,0,a,1,0
942,2,2013-01-01,0,0,0,0,a,1,0
943,2,2013-01-01,0,0,0,0,a,1,0
944,2,2013-01-01,0,0,0,0,a,1,0
945,2,2013-01-01,0,0,0,0,a,1,0
946,2,2013-01-01,0,0,0,0,a,1,0
947,2,2013-01-01,0,0,0,0,a,1,0
948,2,2013-01-01,4491,1039,1,0,a,1,8.41005331585833
949,2,2013-01-01,0,0,0,0,a,1,0
950,2,2013-01-01,0,0,0,0,a,1,0
951,2,2013-01-01,0,0,0,0,a,1,0
952,2,2013-01-01,0,0,0,0,a,1,0
953,2,2013-01-01,0,0,0,0,a,1,0
954,2,2013-01-01,0,0,0,0,a,1,0
955,2,2013-01-01,0,0,0,0,a,1,0
956,2,2013-01-01,0,0,0,0,a,1,0
957,2,2013-01-01,0,0,0,0,a,1,0
958,2,2013-01-01,0,0,0,0,a,1,0
959,2,2013-01-01,0,0,0,0,a,1,0
960,2,2013-01-01,0,0,0,0,a,1,0
961,2,2013-01-01,0,0,0,0,a,1,0
962,2,2013-01-01,0,0,0,0,a,1,0
963,2,2013-01-01,0,0,0,0,a,1,0
964,2,2013-01-01,0,0,0,0,a,1,0
965,2,2013-01-01,0,0,0,0,a,1,0
966,2,2013-01-01,0,0,0,0,a,1,0
967,2,2013-01-01,0,0,0,0,a,1,0
968,2,2013-01-01,0,0,0,0,a,1,0
969,2,2013-01-01,0,0,0,0,a,1,0
970,2,2013-01-01,0,0,0,0,a,1,0
971,2,2013-01-01,0,0,0,0,a,1,0
972,2,2013-01-01,0,0,0,0,a,1,0
973,2,2013-01-01,0,0,0,0,a,1,0
974,2,2013-01-01,0,0,0,0,a,1,0
975,2,2013-01-01,0,0,0,0,a,1,0
976,2,2013-01-01,0,0,0,0,a,1,0
977,2,2013-01-01,0,0,0,0,a,1,0
978,2,2013-01-01,0,0,0,0,a,1,0
979,2,2013-01-01,0,0,0,0,a,1,0
980,2,2013-01-01,0,0,0,0,a,1,0
981,2,2013-01-01,0,0,0,0,a,1,0
982,2,2013-01-01,0,0,0,0,a,1,0
983,2,2013-01-01,0,0,0,0,a,1,0
984,2,2013-01-01,0,0,0,0,a,1,0
985,2,2013-01-01,0,0,0,0,a,1,0
986,2,2013-01-01,0,0,0,0,a,1,0
987,2,2013-01-01,0,0,0,0,a,1,0
989,2,2013-01-01,0,0,0,0,a,1,0
990,2,2013-01-01,0,0,0,0,a,1,0
991,2,2013-01-01,0,0,0,0,a,1,0
992,2,2013-01-01,0,0,0,0,a,1,0
993,2,2013-01-01,0,0,0,0,a,1,0
994,2,2013-01-01,0,0,0,0,a,1,0
995,2,2013-01-01,0,0,0,0,a,1,0
996,2,2013-01-01,0,0,0,0,a,1,0
997,2,2013-01-01,0,0,0,0,a,1,0
998,2,2013-01-01,0,0,0,0,a,1,0
999,2,2013-01-01,0,0,0,0,a,1,0
1000,2,2013-01-01,0,0,0,0,a,1,0
1001,2,2013-01-01,0,0,0,0,a,1,0
1002,2,2013-01-01,0,0,0,0,a,1,0
1003,2,2013-01-01,0,0,0,0,a,1,0
1004,2,2013-01-01,0,0,0,0,a,1,0
1005,2,2013-01-01,0,0,0,0,a,1,0
1006,2,2013-01-01,0,0,0,0,a,1,0
1007,2,2013-01-01,0,0,0,0,a,1,0
1008,2,2013-01-01,0,0,0,0,a,1,0
1009,2,2013-01-01,0,0,0,0,a,1,0
1010,2,2013-01-01,0,0,0,0,a,1,0
1011,2,2013-01-01,0,0,0,0,a,1,0
1012,2,2013-01-01,0,0,0,0,a,1,0
1013,2,2013-01-01,0,0,0,0,a,1,0
1014,2,2013-01-01,0,0,0,0,a,1,0
1015,2,2013-01-01,0,0,0,0,a,1,0
1016,2,2013-01-01,0,0,0,0,a,1,0
1017,2,2013-01-01,0,0,0,0,a,1,0
1018,2,2013-01-01,0,0,0,0,a,1,0
1019,2,2013-01-01,0,0,0,0,a,1,0
1020,2,2013-01-01,0,0,0,0,a,1,0
1021,2,2013-01-01,0,0,0,0,a,1,0
1022,2,2013-01-01,0,0,0,0,a,1,0
1023,2,2013-01-01,0,0,0,0,a,1,0
1024,2,2013-01-01,0,0,0,0,a,1,0
1025,2,2013-01-01,0,0,0,0,a,1,0
1026,2,2013-01-01,0,0,0,0,a,1,0
1027,2,2013-01-01,0,0,0,0,a,1,0
1028,2,2013-01-01,0,0,0,0,a,1,0
1029,2,2013-01-01,0,0,0,0,a,1,0
1030,2,2013-01-01,0,0,0,0,a,1,0
1031,2,2013-01-01,0,0,0,0,a,1,0
1032,2,2013-01-01,0,0,0,0,a,1,0
1033,2,2013-01-01,0,0,0,0,a,1,0
1034,2,2013-01-01,0,0,0,0,a,1,0
1035,2,2013-01-01,0,0,0,0,a,1,0
1036,2,2013-01-01,0,0,0,0,a,1,0
1037,2,2013-01-01,0,0,0,0,a,1,0
1038,2,2013-01-01,0,0,0,0,a,1,0
1039,2,2013-01-01,0,0,0,0,a,1,0
1040,2,2013-01-01,0,0,0,0,a,1,0
1041,2,2013-01-01,0,0,0,0,a,1,0
1042,2,2013-01-01,0,0,0,0,a,1,0
1043,2,2013-01-01,0,0,0,0,a,1,0
1044,2,2013-01-01,0,0,0,0,a,1,0
1045,2,2013-01-01,0,0,0,0,a,1,0
1046,2,2013-01-01,0,0,0,0,a,1,0
1047,2,2013-01-01,0,0,0,0,a,1,0
1048,2,2013-01-01,0,0,0,0,a,1,0
1049,2,2013-01-01,0,0,0,0,a,1,0
1050,2,2013-01-01,0,0,0,0,a,1,0
1051,2,2013-01-01,0,0,0,0,a,1,0
1052,2,2013-01-01,0,0,0,0,a,1,0
1053,2,2013-01-01,0,0,0,0,a,1,0
1054,2,2013-01-01,0,0,0,0,a,1,0
1055,2,2013-01-01,0,0,0,0,a,1,0
1056,2,2013-01-01,0,0,0,0,a,1,0
1057,2,2013-01-01,0,0,0,0,a,1,0
1058,2,2013-01-01,0,0,0,0,a,1,0
1059,2,2013-01-01,0,0,0,0,a,1,0
1060,2,2013-01-01,0,0,0,0,a,1,0
1061,2,2013-01-01,0,0,0,0,a,1,0
1062,2,2013-01-01,0,0,0,0,a,1,0
1063,2,2013-01-01,0,0,0,0,a,1,0
1064,2,2013-01-01,0,0,0,0,a,1,0
1065,2,2013-01-01,0,0,0,0,a,1,0
1066,2,2013-01-01,0,0,0,0,a,1,0
1067,2,2013-01-01,0,0,0,0,a,1,0
1068,2,2013-01-01,0,0,0,0,a,1,0
1069,2,2013-01-01,0,0,0,0,a,1,0
1070,2,2013-01-01,0,0,0,0,a,1,0
1071,2,2013-01-01,0,0,0,0,a,1,0
1072,2,2013-01-01,0,0,0,0,a,1,0
1073,2,2013-01-01,0,0,0,0,a,1,0
1074,2,2013-01-01,0,0,0,0,a,1,0
1075,2,2013-01-01,0,0,0,0,a,1,0
1076,2,2013-01-01,0,0,0,0,a,1,0
1077,2,2013-01-01,0,0,0,0,a,1,0
1078,2,2013-01-01,0,0,0,0,a,1,0
1079,2,2013-01-01,0,0,0,0,a,1,0
1080,2,2013-01-01,0,0,0,0,a,1,0
1081,2,2013-01-01,0,0,0,0,a,1,0
1082,2,2013-01-01,0,0,0,0,a,1,0
1083,2,2013-01-01,0,0,0,0,a,1,0
1084,2,2013-01-01,0,0,0,0,a,1,0
1085,2,2013-01-01,0,0,0,0,a,1,0
1086,2,2013-01-01,0,0,0,0,a,1,0
1087,2,2013-01-01,0,0,0,0,a,1,0
1088,2,2013-01-01,0,0,0,0,a,1,0
1089,2,2013-01-01,0,0,0,0,a,1,0
1090,2,2013-01-01,0,0,0,0,a,1,0
1091,2,2013-01-01,0,0,0,0,a,1,0
1092,2,2013-01-01,0,0,0,0,a,1,0
1093,2,2013-01-01,0,0,0,0,a,1,0
1094,2,2013-01-01,0,0,0,0,a,1,0
1095,2,2013-01-01,0,0,0,0,a,1,0
1096,2,2013-01-01,0,0,0,0,a,1,0
1097,2,2013-01-01,5961,1405,1,0,a,1,8.69316127423802
1098,2,2013-01-01,0,0,0,0,a,1,0
1099,2,2013-01-01,0,0,0,0,a,1,0
1100,2,2013-01-01,0,0,0,0,a,1,0
1101,2,2013-01-01,0,0,0,0,a,1,0
1102,2,2013-01-01,0,0,0,0,a,1,0
